,Code,Language,Type,URL,Stars,PushDate,usedHash,buildScript,expert,build_script,use_cmake,use_configure,note,Unnamed:,14
6613,Ekjot07/K-means-using-OpenMP,C++,git,https://github.com/Ekjot07/K-means-using-OpenMP.git,0,20.09.8065,584583334df19f9d59387f7e280e525dd3cf39ef,,RS,autofail.sh,,,Autobuild,Fail,
6610,LEOVBOX/openmp_lab2,C,git,https://github.com/LEOVBOX/openmp_lab2.git,0,05.02.8093,9c7280715940033cb3077b620e20dfccdc374d3e,,RS,autofail.sh,,,Autobuild,Fail,
6606,mrdaybird/mlpack-openmp-issue,C++,git,https://github.com/mrdaybird/mlpack-openmp-issue.git,0,24.06.8120,103b720154082aad650a9d65cfd854763fb6bb10,,RS,autofail.sh,,,Autobuild,Fail,
6601,Manish-G-007/HP3-OpenMP,C++,git,https://github.com/Manish-G-007/HP3-OpenMP.git,0,28.03.8175,7201e4e7bfba4a18584744b414acba0327778dc8,,RS,autofail.sh,,,Autobuild,Fail,
6573,GaryVT/Ejercicios-OpenMP,C,git,https://github.com/GaryVT/Ejercicios-OpenMP.git,0,22.11.8366,faf3cbe3e46d0760d05ac2e6b6864d2615044d10,,RS,autofail.sh,,,Autobuild,Fail,
7819,Daniels1610/RepairAlgorithmKP-OpenMP-Analysis,C++,git,https://github.com/Daniels1610/RepairAlgorithmKP-OpenMP-Analysis.git,0,4791985,2e848aac94e9db90bc4c2ed20b8b1096dd305ae4,,RS,autofail.sh,,,Autobuild,Fail,
6537,glb400/ASC19-OpenMP-Program,C++,git,https://github.com/glb400/ASC19-OpenMP-Program.git,0,02.05.8832,71879502f9a0dbd51336e587583c7e9da6e552b6,,RS,autofail.sh,,,Autobuild,Fail,
6532,kon-si/ntua_parlab,C,git,https://github.com/kon-si/ntua_parlab.git,0,18.09.8859,406b0b6f58bac192a797bec8ad7d1f68ed9b5887,,RS,autofail.sh,,,Autobuild,Fail,
6528,antenna-fast/learn_openmp,C++,git,https://github.com/antenna-fast/learn_openmp.git,0,03.02.8887,8d2bdf0a08e4eee15bf26938fbff3c855ae22d82,,RS,autofail.sh,,,Autobuild,Fail,
6523,Dragonzz27/OpenMpiProjects,C++,git,https://github.com/Dragonzz27/OpenMpiProjects.git,0,03.02.8887,0636e9a94cb380255de55c8787489d96842aa5fd,,RS,autofail.sh,,,Autobuild,Fail,
6542,biafrag/ThreadsResearch,C++,git,https://github.com/biafrag/ThreadsResearch.git,0,30.07.8777,6d7c8b7033a436b2c23d20ea25f512ea36d5d51f,,RS,autofail.sh,,,Autobuild,Fail,
6569,3mrullah/ABPEA,C,git,https://github.com/3mrullah/ABPEA.git,0,25.08.8421,68c9fcd722079f2a1183c9f9d89b9d15ff9a8dc3,,RS,autofail.sh,,,Autobuild,Fail,
6565,rajat-gupta1/N_Body_Interation,C,git,https://github.com/rajat-gupta1/N_Body_Interation.git,0,10.01.8449,99739a26c555a43a1c75ce4cc03611fabdfe18b2,,RS,default_make.sh,,FALSCH,Autobuild,Success,
6559,yvah/Convolution_C,C,git,https://github.com/yvah/Convolution_C.git,0,03.12.8585,67f12ec887f7cee9702905e5c6457a3615d2d7db,,RS,autofail.sh,,,Autobuild,Fail,
7814,CarlosHenriquePinheiroCordeiro/alto-desempenho-openmp,C,git,https://github.com/CarlosHenriquePinheiroCordeiro/alto-desempenho-openmp.git,0,4791985,cb41dfb16eae6ff3f18abef2d62c21c0a5adb432,,RS,autofail.sh,,,Autobuild,Fail,
6548,janvasiljevic/ps-seminarska-blockchain,C,git,https://github.com/janvasiljevic/ps-seminarska-blockchain.git,0,27.10.8722,e7eb5319eace06246bfe933012fa93bb3cce4851,,RS,autofail.sh,,,Autobuild,Fail,
6618,anthopit/CPU_parallel_SpMV-,C,git,https://github.com/anthopit/CPU_parallel_SpMV-.git,0,05.05.8038,7e2713cccecf48119a47944d209be057b9f6b903,,RS,default_cmake.sh,,FALSCH,Autobuild,Success,
6692,aiserrock/openMPI-lab-,C++,git,https://github.com/aiserrock/openMPI-lab-.git,0,12.11.7353,312278f8b0f5f3f57c34575cc24c8b1bf7d70db5,,RS,autofail.sh,,,Autobuild,Fail,
6688,prerna-sarkar/Matrix-Multiplication-openMP-cpp,C++,git,https://github.com/prerna-sarkar/Matrix-Multiplication-openMP-cpp.git,0,02.01.7436,4f479e63d684cfd23e4de6795580db41edefe141,,RS,autofail.sh,,,Autobuild,Fail,
6682,TokaevAD/OpenMP_Parallelki,C++,git,https://github.com/TokaevAD/OpenMP_Parallelki.git,0,05.10.7490,1f23327019c750da16749b1ea97c5da2a982b759,,RS,autofail.sh,,,Autobuild,Fail,
6678,leomeissner00/Open_MP,C,git,https://github.com/leomeissner00/Open_MP.git,0,21.02.7518,30f1bfdda5dd302a62affcd122563de9e6d17112,,RS,autofail.sh,,,Autobuild,Fail,
6673,bbalanza/C-Multithreaded-Merge-Sort,C,git,https://github.com/bbalanza/C-Multithreaded-Merge-Sort.git,0,09.07.7545,f2cf6141e1e97a37ffc536d819d9a9dbd8b82543,,RS,default_make.sh,,FALSCH,Autobuild,Success,
7786,jackyvava/OpenMP,C,git,https://github.com/jackyvava/OpenMP.git,0,4841985,cb1bfc51b65301bdd7cce48c13457b758e792367,,RS,default_cmake.sh,,FALSCH,Autobuild,Success,
7775,gregiliadis/ECE415-HPC,C,git,https://github.com/gregiliadis/ECE415-HPC.git,0,4861985,19df6358234217e1e4680daffafadd54da866cf9,,RS,autofail.sh,,,Autobuild,Fail,
7776,AneeqMuneer/PDC-OpenMP-and-MPI-project,C,git,https://github.com/AneeqMuneer/PDC-OpenMP-and-MPI-project.git,0,4861985,3b2a7ca09d79c0c158211c93a8ad938166367ecd,,RS,autofail.sh,,,Autobuild,Fail,
7778,srinidhicr/Text-Sync,C++,git,https://github.com/srinidhicr/Text-Sync.git,0,4861985,78c690a7875eea1615b4becccb499c9a6767f7dd,,RS,autofail.sh,,,Autobuild,Fail,
6703,hyaoxi/Conjugate_Gradient,C++,git,https://github.com/hyaoxi/Conjugate_Gradient.git,0,08.02.7299,20f7ca351b0139d7a81689795e96fcc3c0db74be,,RS,autofail.sh,,,Autobuild,Fail,
6699,romansamgin/OpenMP-mul-matrices,C++,git,https://github.com/romansamgin/OpenMP-mul-matrices.git,0,08.02.7299,048118949a1f5960713edf544d53ea72edc0f459,,RS,autofail.sh,,,Autobuild,Fail,
6670,puzzlef/pagerank-barrierfrees-openmp-dynamic,C++,git,https://github.com/puzzlef/pagerank-barrierfrees-openmp-dynamic.git,0,24.11.7572,3e7256c16c82ded23cd558ec1b48788ce9c8ee28,,RS,autofail.sh,,,Autobuild,Fail,
6639,tarudev/Incremental_Clustering,C++,git,https://github.com/tarudev/Incremental_Clustering.git,0,24.04.7819,f54ed1e1674904a0d78799fee6646153672ccd35,,RS,autofail.sh,,,Autobuild,Fail,
6635,SZU-AdvTech-2022/192-Performance-Evaluation-of-OpenMP-Constructs-and-Kernel-Benchmarks-on-a-Loongson-3A-Quad-Core-SMP,C,git,https://github.com/SZU-AdvTech-2022/192-Performance-Evaluation-of-OpenMP-Constructs-and-Kernel-Benchmarks-on-a-Loongson-3A-Quad-Core-SMP.git,0,09.09.7846,2eecf561a4b5e2e41111305e863e823efb56fe6a,,RS,autofail.sh,,,Autobuild,Fail,
6631,nmustakin/DynamicQuantizeLinear,C++,git,https://github.com/nmustakin/DynamicQuantizeLinear.git,0,25.01.7874,cf6d0909f3e27132574bba73a2bca75ac08ef3e7,,RS,autofail.sh,,,Autobuild,Fail,
6629,NickolAir/openMP_Lab,C,git,https://github.com/NickolAir/openMP_Lab.git,0,13.06.7901,4b73a19d4f812f9e5c7ffb674a7293b5cb529299,,RS,default_cmake.sh,,FALSCH,Autobuild,Success,
6625,adumitrescu2708/OpenMPI-CollaborativeSystems,C,git,https://github.com/adumitrescu2708/OpenMPI-CollaborativeSystems.git,0,02.08.7983,7f75517384252c0604c95953c87b25b9491fd11c,,RS,default_make.sh,,FALSCH,Autobuild,Success,
7798,Patoscu/Tarea2-Sistemas-Operativos,C++,git,https://github.com/Patoscu/Tarea2-Sistemas-Operativos.git,0,4811985,f6a975a7dd8533b7615f3d4470d0be2765a23917,,RS,autofail.sh,,,Autobuild,Fail,
6666,Tecatech/parallel-programming,C,git,https://github.com/Tecatech/parallel-programming.git,0,11.04.7600,bacfe7874711d577f50a638efc614aa30fbb6abe,,RS,autofail.sh,,,Autobuild,Fail,
6662,allenvox/dgemv,C,git,https://github.com/allenvox/dgemv.git,0,28.08.7627,43d7c201ee50b7afaa73d23133336389a15c2692,,RS,autofail.sh,,,Autobuild,Fail,
6658,pavelkochkin1/openmp-kfu,C++,git,https://github.com/pavelkochkin1/openmp-kfu.git,0,28.08.7627,74705ca8148cb538e5a4a9c10481d23ea83a4d66,,RS,autofail.sh,,,Autobuild,Fail,
6651,lili7642/HPP-A4,C,git,https://github.com/lili7642/HPP-A4.git,0,31.05.7682,86495f50fdb5bb8cadc02532e03f91453acdf18d,,RS,autofail.sh,,,Autobuild,Fail,
6648,Sanket5153/openMPI,C,git,https://github.com/Sanket5153/openMPI.git,0,17.10.7709,bfd9a3ffe5c4e5b2431f32cf17b1f29dde805490,,RS,autofail.sh,,,Autobuild,Fail,
6517,ErmilovArtem/OpenMP-MPI,C++,git,https://github.com/ErmilovArtem/OpenMP-MPI.git,0,07.11.8941,34bf9d2a4f76f49286a450fa305ef24c655595bd,,RS,autofail.sh,,,Autobuild,Fail,
6391,rcc-uchicago/Parallel_programming_MPI_openMP,C,git,https://github.com/rcc-uchicago/Parallel_programming_MPI_openMP.git,0,30.04.9626,d3931bec0060ccc728150e3cbbf77eb7604e5724,,RS,autofail.sh,,,Autobuild,Fail,
7852,faridmmz/Image-Search-OpenMP,C++,git,https://github.com/faridmmz/Image-Search-OpenMP.git,0,4701985,979c4cd471a17c0fe4788092a0aefaf838a62804,,RS,autofail.sh,,,Autobuild,Fail,
6383,bkabadayii/kakuro_solver,C++,git,https://github.com/bkabadayii/kakuro_solver.git,0,31.01.9681,87efc7e05af0d1f9f8d446ec14b7e4e9f03df6ef,,RS,autofail.sh,,,Autobuild,Fail,
6376,francesco-ftk/Parallel-Mean-Shift-OpenMP,C++,git,https://github.com/francesco-ftk/Parallel-Mean-Shift-OpenMP.git,0,05.11.9735,7c8cb1dbd903bb5a6f048ed3a2830402e0b166b6,,RS,default_cmake.sh,,FALSCH,Autobuild,Success,
6372,ULE-Informatica-2022-2023/openmp_project_base,C,git,https://github.com/ULE-Informatica-2022-2023/openmp_project_base.git,0,23.03.9763,f057adfcad8371b31b2e1162eacd24dea8e04c9a,,RS,autofail.sh,,,Autobuild,Fail,
7849,anasgourd/paral1openmp,C,git,https://github.com/anasgourd/paral1openmp.git,0,4711985,2172f568b10ffc2fda5a95b4ac5eb0b662d1c875,,RS,autofail.sh,,,Autobuild,Fail,
6417,cat0108/openMP_Groenber,C++,git,https://github.com/cat0108/openMP_Groenber.git,0,24.10.9516,c607b23067c0298e7e16a3ee42f5c71d46518f66,,RS,autofail.sh,,,Autobuild,Fail,
6412,Boringredduck/Pthread-and-OpenMP-test,C++,git,https://github.com/Boringredduck/Pthread-and-OpenMP-test.git,0,24.10.9516,6a9f39f50d33cdd6ba57b64b09e23f34b4744c7c,,RS,autofail.sh,,,Autobuild,Fail,
6408,campeon19/Proyecto2_OpenMPI,C,git,https://github.com/campeon19/Proyecto2_OpenMPI.git,0,11.03.9544,1880c7fb899ca9e557b4bd0ba7124847ce0662a7,,RS,autofail.sh,,,Autobuild,Fail,
6404,zyad626/LowPassFilter_openMP,C++,git,https://github.com/zyad626/LowPassFilter_openMP.git,0,11.03.9544,4c35efafa18a142b3c992c700e37b84750f9afc7,,RS,autofail.sh,,,Autobuild,Fail,
6400,AaronForce1/hkust-msbd5009-parallel-programming-openmpi,C++,git,https://github.com/AaronForce1/hkust-msbd5009-parallel-programming-openmpi.git,0,28.07.9571,9152608feb4ac83beb835a5de0386818e6fe264a,,RS,autofail.sh,,,Autobuild,Fail,
6369,pedrampasandide1993/CUDA-SpMV,C++,git,https://github.com/pedrampasandide1993/CUDA-SpMV.git,0,08.08.9790,d03f91582efe0a25c1643f0f199ce04a058336bd,,RS,autofail.sh,,,Autobuild,Fail,
6337,patlukas/PP_term6_PRow_OpenMP_CUDA,C++,git,https://github.com/patlukas/PP_term6_PRow_OpenMP_CUDA.git,0,2961985,e39205c133c7026deb3f7be1b6abd74de84767a5,,RS,autofail.sh,,,Autobuild,Fail,
7866,tpdias/OpenMP-pdp,C,git,https://github.com/tpdias/OpenMP-pdp.git,0,4671985,7e2539ca6a06df93470ffeef81a6f359dd4364e4,,RS,default_make.sh,,FALSCH,Autobuild,Success,
6329,hammad-codes/Hadoop-Inspired-Matrix-Multiplication-using-OpenMPI,C,git,https://github.com/hammad-codes/Hadoop-Inspired-Matrix-Multiplication-using-OpenMPI.git,0,2981985,f6ca61efa7f1bed03d0480505c1393dddbf59ce0,,RS,autofail.sh,,,Autobuild,Fail,
6325,owenroseborough/OpenMP-Parallelized-Algorithms,C++,git,https://github.com/owenroseborough/OpenMP-Parallelized-Algorithms.git,0,3001985,4002df6eb8ef62876089f702e0e781f0ce9dd8ae,,RS,autofail.sh,,,Autobuild,Fail,
6322,hranjbar/parallel_programming,C++,git,https://github.com/hranjbar/parallel_programming.git,0,3011985,0c481295eb6a23b8efe1e7f556be1d6762fe4752,,RS,autofail.sh,,,Autobuild,Fail,
6338,storm-legacy/example-openmpi-docker,C++,git,https://github.com/storm-legacy/example-openmpi-docker.git,0,2961985,98e4227f28d08a61afef4297724714619fc96d3b,,RS,default_cmake.sh,,FALSCH,Autobuild,Success,
6364,IAmTomaton/OpenMP,C++,git,https://github.com/IAmTomaton/OpenMP.git,0,25.12.9817,640126fc5fcc986fd8af949a87352debfbce1515,,RS,autofail.sh,,,Autobuild,Fail,
6359,Konev-Denis/OpenMP_area_polygon,C++,git,https://github.com/Konev-Denis/OpenMP_area_polygon.git,0,12.05.9845,43ca117b188f24e861c23691c799c58ffb2ae39e,,RS,autofail.sh,,,Autobuild,Fail,
6355,RandyVen/OpenMP,C,git,https://github.com/RandyVen/OpenMP.git,0,27.09.9872,e40da410239deecd0f8b0d87ba17e0111c406002,,RS,autofail.sh,,,Autobuild,Fail,
7862,EbsHirani/OpenMP-tutorial,C,git,https://github.com/EbsHirani/OpenMP-tutorial.git,0,4671985,00f2eff052a63deca61faf72c6a132ffb04f2c41,,RS,autofail.sh,,,Autobuild,Fail,
6346,khuck/OMPT-demo-tool,C++,git,https://github.com/khuck/OMPT-demo-tool.git,0,02.07.9927,768a17c32c85d8741e777b3bec503a6a5a1f39e5,,RS,autofail.sh,,,Autobuild,Fail,
6418,cat0108/openMP_NEON,C++,git,https://github.com/cat0108/openMP_NEON.git,0,24.10.9516,52ddce6e6a7011ed94987aa69ff13648f999747b,,RS,autofail.sh,,,Autobuild,Fail,
6491,Tomas-Homola/MKO_openMP,C++,git,https://github.com/Tomas-Homola/MKO_openMP.git,0,30.09.9078,11abb675b25943426d3841231fb27dfd9b95d7e6,,RS,autofail.sh,,,Autobuild,Fail,
6487,andrenunes74/CP,C,git,https://github.com/andrenunes74/CP.git,0,19.11.9160,6f6755c148b0cfbd4c3e6d4662a5209bcd6157d3,,RS,autofail.sh,,,Autobuild,Fail,
6482,zehongwong/MetalSpMV,C++,git,https://github.com/zehongwong/MetalSpMV.git,0,06.04.9188,194e0c985a55ac8a33a339ec787cc4f4c15942e1,,RS,autofail.sh,,,Autobuild,Fail,
6478,arian-agha/Bucket-Mergesort-OpenMP,C,git,https://github.com/arian-agha/Bucket-Mergesort-OpenMP.git,0,06.04.9188,b737caed714a4261498fc7134501b373b98903c7,,RS,autofail.sh,,,Autobuild,Fail,
6476,marektomka/Tiazove_OpenMP,C++,git,https://github.com/marektomka/Tiazove_OpenMP.git,0,06.04.9188,fe4105dbedc5ad5a50ef6b927d604307c6ab2f42,,RS,autofail.sh,,,Autobuild,Fail,
6492,ChristianP27/OpenMP,C++,git,https://github.com/ChristianP27/OpenMP.git,0,30.09.9078,e3fb52a733831ae095778b7bc8fa48879935953c,,RS,default_make.sh,,FALSCH,Autobuild,Success,
4724,DavidDureau/APP,C,git,https://github.com/DavidDureau/APP.git,0,-5108015,4cc673ea7c1fdc305f576a0ddb4ba98dd1b4554e,,RS,autofail.sh,,,Autobuild,Fail,
6511,hashimtayyab/parallel-Mergesort-OpenMP,C++,git,https://github.com/hashimtayyab/parallel-Mergesort-OpenMP.git,0,10.08.8996,f404a7aa6a546ae26cd7a5803debf5eb6f72bd25,,RS,autofail.sh,,,Autobuild,Fail,
6506,achilleaspappas/Parallel-Systems,C,git,https://github.com/achilleaspappas/Parallel-Systems.git,0,28.12.9023,06fd90de1569dc1a28866fc0c319f565dc926bc4,,RS,autofail.sh,,,Autobuild,Fail,
6502,neudinger/equadiffMPI,C++,git,https://github.com/neudinger/equadiffMPI.git,0,15.05.9051,02f5cd3a4d2184267cc664ea2b4bbde048eab548,,RS,autofail.sh,,,Autobuild,Fail,
6499,abserro/OpenMP,C++,git,https://github.com/abserro/OpenMP.git,0,15.05.9051,1a4987aa7a97a7bda48ef495bf188d2baa7452a2,,RS,autofail.sh,,,Autobuild,Fail,
6472,luoyantao99/Multicore-Project-OpenMP-vs-MPI,C,git,https://github.com/luoyantao99/Multicore-Project-OpenMP-vs-MPI.git,0,23.08.9215,37b85b841e993f6fe6e7c1030b4c13432493ba0a,,RS,autofail.sh,,,Autobuild,Fail,
6440,FAdy-200/sudoku_openmp,C++,git,https://github.com/FAdy-200/sudoku_openmp.git,0,19.04.9407,c0d75444ee544e1d0704b45e3e7c6126d5041805,,RS,default_make.sh,,FALSCH,Autobuild,Success,
6437,RichterL/AK8PP-openMP,C++,git,https://github.com/RichterL/AK8PP-openMP.git,0,19.04.9407,ecdb749041fe9061d0b3f0f197554bbf18e8d124,,RS,autofail.sh,,,Autobuild,Fail,
6434,hu-ry/MathOMP,C++,git,https://github.com/hu-ry/MathOMP.git,0,04.09.9434,8f60916dc349f0c697c4f8af88a6246bd95b5c46,,RS,autofail.sh,,,Autobuild,Fail,
6429,PalguniPendurthi/OPENMPSWORD,C,git,https://github.com/PalguniPendurthi/OPENMPSWORD.git,0,20.01.9462,0f388882c7cf89075aadbbc35a7bad8268b4df18,,RS,autofail.sh,,,Autobuild,Fail,
6426,JakubK/OpenMPI-Docker-Playground,C,git,https://github.com/JakubK/OpenMPI-Docker-Playground.git,0,20.01.9462,4fa13f64bdbe7d1dd5a3aef77c34f53399499f3a,,RS,autofail.sh,,,Autobuild,Fail,
7838,muzammilmalik01/OpenMP-OpenCV-C-,C++,git,https://github.com/muzammilmalik01/OpenMP-OpenCV-C-.git,0,4741985,9b33c0323cb449ee0110d3752c719646ba1d932e,,RS,autofail.sh,,,Autobuild,Fail,
6468,vidyasager162/HPC-Codes,C,git,https://github.com/vidyasager162/HPC-Codes.git,0,08.01.9243,e1e421417e5fcaec599af70466a7d97b5ef36d89,,RS,autofail.sh,,,Autobuild,Fail,
6463,LeonardoGuths/ippd,C,git,https://github.com/LeonardoGuths/ippd.git,0,26.05.9270,2cd89c4ade6456b42949328b1416518c56550148,,RS,autofail.sh,,,Autobuild,Fail,
7834,GandharvJain/OpenMP,C++,git,https://github.com/GandharvJain/OpenMP.git,0,4741985,acc52690c735e9121bce33b8d6d768d74d63d801,,RS,autofail.sh,,,Autobuild,Fail,
6454,RohaanA/MapReduce-OpenMPI,C,git,https://github.com/RohaanA/MapReduce-OpenMPI.git,0,27.02.9325,5ab50e9c40237068e9961cb35f25340a3b6f17be,,RS,autofail.sh,,,Autobuild,Fail,
6449,WebKingdom/BTC_Miner_OMP,C++,git,https://github.com/WebKingdom/BTC_Miner_OMP.git,0,15.07.9352,8ee9507860f2ac5f5f777c053cc475d810d91d52,,RS,autofail.sh,,,Autobuild,Fail,
0,jfmartinez/parallelization_take_home_exam,C,git,https://github.com/jfmartinez/parallelization_take_home_exam.git,0,-9547617,f84211d72567fa7ce119338e1fc7fbf5955ca8c8,,RS,autofail.sh,,,Autobuild,Fail,
1630,advaitjavadekar/OpenMP,C,git,https://github.com/advaitjavadekar/OpenMP.git,0,5012383,eafc96a428e040ad82cbc26a77c8d9d41180fa6d,,RS,autofail.sh,,,Autobuild,Fail,
1626,Kuszki/PI-Parallel-Fuzzy-Example,C++,git,https://github.com/Kuszki/PI-Parallel-Fuzzy-Example.git,0,5042383,ff4e35a06c12427ff7104fe2c629b8b5ff086594,,RS,autofail.sh,,,Autobuild,Fail,
1621,samu9/bigrams_OpenMP,C++,git,https://github.com/samu9/bigrams_OpenMP.git,0,5062383,20ca8bfd9b74758148d755967154a592f1ccafcf,,RS,default_cmake.sh,,FALSCH,Autobuild,Success,
1676,adithepnarula/Parallel-computing,C,git,https://github.com/adithepnarula/Parallel-computing.git,0,4822383,fc80d1ac327666ccb0ddfa3c6ab11790ecf8c74a,,RS,autofail.sh,,,Autobuild,Fail,
1608,Spalaiokostas/MandelbrotSet_Renderer,C,git,https://github.com/Spalaiokostas/MandelbrotSet_Renderer.git,0,5122383,73b07819e2dfad7f356cabeeff6195e6b8d4f77c,,RS,autofail.sh,,,Autobuild,Fail,
1604,kjs1095/PP,C++,git,https://github.com/kjs1095/PP.git,0,5162383,08415f4a7423531485a135f5ea812e74a1ae3aa7,,RS,autofail.sh,,,Autobuild,Fail,
1633,rzaaeeff/GameofLife-OpenMP,C++,git,https://github.com/rzaaeeff/GameofLife-OpenMP.git,0,5002383,f4e74616d82b433d5d709a7bd6d3299a57202282,,RS,autofail.sh,,,Autobuild,Fail,
1674,bbercovici/openMP_demo,C++,git,https://github.com/bbercovici/openMP_demo.git,0,4822383,b4a46d3610ea1d7d6ff023e4b62f22fd566e41fc,,RS,autofail.sh,,,Autobuild,Fail,
1668,jing2018/OpenMP-programming-in-C,C,git,https://github.com/jing2018/OpenMP-programming-in-C.git,0,4852383,05d1b4209a1369281764921f92f34f7d8fdd0a0f,,RS,autofail.sh,,,Autobuild,Fail,
1661,yousefmaw/OpenMP_Avx,C++,git,https://github.com/yousefmaw/OpenMP_Avx.git,0,4902383,2510034bf1ee71bbb4a3fb0f3ad4ac9a3a5ec5ae,,RS,autofail.sh,,,Autobuild,Fail,
1657,ujjwalx/gpu-prog,C,git,https://github.com/ujjwalx/gpu-prog.git,0,4912383,836f432ed3686959d18fa8e2536b03651eafd728,,RS,autofail.sh,,,Autobuild,Fail,
1653,vidya-vidz/OpenMpi,C,git,https://github.com/vidya-vidz/OpenMpi.git,0,4922383,981086470d42f4d0b8ab511ceae7d03df2b06f52,,RS,autofail.sh,,,Autobuild,Fail,
1647,prithvipatl/Parallelizing-2D-FFT,C,git,https://github.com/prithvipatl/Parallelizing-2D-FFT.git,0,4952383,356cb1a71b4858677ae0aac3c8c6db94578e2397,,RS,autofail.sh,,,Autobuild,Fail,
1598,mcupo/Calculo-Numeros-Primos,C++,git,https://github.com/mcupo/Calculo-Numeros-Primos.git,0,5182383,c33781f3b911294d7c07812ad8eb589941b9a4ef,,RS,autofail.sh,,,Autobuild,Fail,
1559,OlegShatin/openmp-homework,C,git,https://github.com/OlegShatin/openmp-homework.git,0,5342383,b12d1c8ac75e80a19bc8e5abddd2d30ff140878c,,RS,autofail.sh,,,Autobuild,Fail,
1555,tassosblackg/HammingDistance,C,git,https://github.com/tassosblackg/HammingDistance.git,0,5362383,3ea057ad512e791dfd05ec5901fa6041d91497b8,,RS,autofail.sh,,,Autobuild,Fail,
1550,hima-Megahed/Kmeans-Parallized-OpenMP,C++,git,https://github.com/hima-Megahed/Kmeans-Parallized-OpenMP.git,0,5382383,4876ed6e3fcb67f9682ca2eb60e6e8df2bec68b3,,RS,autofail.sh,,,Autobuild,Fail,
1542,AbhishekRamamurthy/OpenMP-Cuda,C++,git,https://github.com/AbhishekRamamurthy/OpenMP-Cuda.git,0,5412383,45f122dac0be3bc0f0128f09da687464877feeab,,RS,autofail.sh,,,Autobuild,Fail,
1534,GreysTone/SFU-CMPT-000-ASGN-2,C++,git,https://github.com/GreysTone/SFU-CMPT-000-ASGN-2.git,0,5462383,c1fd84150c5f3bd98994d4fe536f30e534fe0ba0,,RS,autofail.sh,,,Autobuild,Fail,
1530,adityamuralidaran/ParallelDistributedProcessing,C++,git,https://github.com/adityamuralidaran/ParallelDistributedProcessing.git,0,5492383,db677c434236ef7c6f0f08974ec70ddb96d3b7ee,,RS,autofail.sh,,,Autobuild,Fail,
1594,slivka-/OpenMP_Gauss,C++,git,https://github.com/slivka-/OpenMP_Gauss.git,0,5192383,6be6ec89741620da4cc774d87f786b19ad75e75f,,RS,autofail.sh,,,Autobuild,Fail,
1590,qspack/debian-openmpi,C,git,https://github.com/qspack/debian-openmpi.git,0,5222383,b657f72b5fe7f9e1dbb56b38f3a9707f8cb4f8ea,,RS,autofail.sh,,,Autobuild,Fail,
1585,akgunduz/benchpar,C++,git,https://github.com/akgunduz/benchpar.git,0,5252383,ac84eecf3fe55a6958fb1a5206acadb989143304,,RS,autofail.sh,,,Autobuild,Fail,
1579,dzarrr/Tugas-Sister-OpenMP,C,git,https://github.com/dzarrr/Tugas-Sister-OpenMP.git,0,5272383,ac46dbaf4ebe1ebe2fda3ed74d4497474fdcd12f,,RS,default_make.sh,,FALSCH,Autobuild,Success,
1574,U09Kane/ConwayGameOfLife-OpenMP,C,git,https://github.com/U09Kane/ConwayGameOfLife-OpenMP.git,0,5292383,0667bf1fa4319dd81a5e2ebe1def1c9ca87da132,,RS,autofail.sh,,,Autobuild,Fail,
1570,gravestoned/Particle-Sim-Openmp,C++,git,https://github.com/gravestoned/Particle-Sim-Openmp.git,0,5302383,34fcb479203ffec71453ca9c2a61ee6d8d1f8de6,,RS,autofail.sh,,,Autobuild,Fail,
1566,cuize2018/RK4_2,C++,git,https://github.com/cuize2018/RK4_2.git,0,5332383,0bd2d1911f4eeaebb68e0507e642e37b17e40e4b,,RS,autofail.sh,,,Autobuild,Fail,
1765,epielemeier/oc-openmp-quicksort,C,git,https://github.com/epielemeier/oc-openmp-quicksort.git,0,4342383,0e917af999d5e7c4d4999f973a1a60ed15c7db44,,RS,default_cmake.sh,,FALSCH,Autobuild,Success,
1775,rahulr56/OpenMP,C++,git,https://github.com/rahulr56/OpenMP.git,0,4322383,43094edc1626341eb72abee4fffdf534423d87f8,,RS,autofail.sh,,,Autobuild,Fail,
1770,ktzsh/lu_decomposition,C,git,https://github.com/ktzsh/lu_decomposition.git,0,4332383,aa2126ba4fc85a05f42bccf92f5ece044e9aaacc,,RS,autofail.sh,,,Autobuild,Fail,
1764,RetinaInc/ParallelHistogram,C,git,https://github.com/RetinaInc/ParallelHistogram.git,0,4342383,889f92cca2bddad97e53a8c8634621051455473f,,RS,default_cmake.sh,,FALSCH,Autobuild,Success,
