,Code,Language,Type,URL,Stars,PushDate,usedHash,buildScript,expert
4401.0,amir-saadat/Scientific-computing,C,git,https://github.com/amir-saadat/Scientific-computing.git,0.0,-4008015,,,
4395.0,Langoyo/multithreading-photo-filters,C++,git,https://github.com/Langoyo/multithreading-photo-filters.git,0.0,-3978015,,,
4282.0,httpsal/Parallel-Computing,C,git,https://github.com/httpsal/Parallel-Computing.git,0.0,-3388015,,,
4386.0,chandankds/OMPWKSP,C++,git,https://github.com/chandankds/OMPWKSP.git,0.0,-3918015,,,
4375.0,ujaineel/Multithreading-Gravitational-N-Body,C,git,https://github.com/ujaineel/Multithreading-Gravitational-N-Body.git,0.0,-3868015,,,
4406.0,putlurusurya/ImageProcessingUsingOpenmpMpi,C++,git,https://github.com/putlurusurya/ImageProcessingUsingOpenmpMpi.git,0.0,-4018015,,,
4437.0,amal-meer/Gaussian-Elimination-Parallelism-using-OpenMP-and-MPI,C++,git,https://github.com/amal-meer/Gaussian-Elimination-Parallelism-using-OpenMP-and-MPI.git,0.0,-4138015,,,
4433.0,alerosales1/CI1316-Programacao-Paralela,C,git,https://github.com/alerosales1/CI1316-Programacao-Paralela.git,0.0,-4118015,,,
4428.0,DN612/Parallel-implementation-of-longest-common-subsequence,C,git,https://github.com/DN612/Parallel-implementation-of-longest-common-subsequence.git,0.0,-4118015,,,
4423.0,sumaiyadabeer/openmp_sorting,C++,git,https://github.com/sumaiyadabeer/openmp_sorting.git,0.0,-4098015,,,
4419.0,josephtwal/Mandelbrot-set-openmpi,C++,git,https://github.com/josephtwal/Mandelbrot-set-openmpi.git,0.0,-4088015,,,
4415.0,VumGualnam/2019S2_C_I_T_S_3_4_0_2__HPC_Project1,C,git,https://github.com/VumGualnam/2019S2_C_I_T_S_3_4_0_2__HPC_Project1.git,0.0,-4058015,,,
4369.0,CarlaNunes/Trabalho-1---CAD-2021,C,git,https://github.com/CarlaNunes/Trabalho-1---CAD-2021.git,0.0,-3828015,,,
4316.0,xstupi00/Artificial-neural-network,C++,git,https://github.com/xstupi00/Artificial-neural-network.git,0.0,-3608015,,,
4311.0,pamugk/hpc,C++,git,https://github.com/pamugk/hpc.git,0.0,-3578015,,,
4302.0,MichailXenakis/OpenMP,C,git,https://github.com/MichailXenakis/OpenMP.git,0.0,-3488015,,,
4298.0,franBec/SDyP-OpenMP,C,git,https://github.com/franBec/SDyP-OpenMP.git,0.0,-3478015,,,
4290.0,AgiazisN/openmpi,C++,git,https://github.com/AgiazisN/openmpi.git,0.0,-3428015,,,
4285.0,10Kaiser10/OpenMP-Learn,C++,git,https://github.com/10Kaiser10/OpenMP-Learn.git,0.0,-3418015,,,
4366.0,krbruner86/OpenMP_Reduction_Ex,C++,git,https://github.com/krbruner86/OpenMP_Reduction_Ex.git,0.0,-3798015,,,
4361.0,khcsce/OPENMP_Parallel,C,git,https://github.com/khcsce/OPENMP_Parallel.git,0.0,-3798015,,,
4355.0,MahmoudAshraf97/OpenMP-KMeans-Clustering,C,git,https://github.com/MahmoudAshraf97/OpenMP-KMeans-Clustering.git,0.0,-3758015,,,
4350.0,KhadidjaHbl/Game_Of_Life,C,git,https://github.com/KhadidjaHbl/Game_Of_Life.git,0.0,-3748015,,,
4345.0,vcpablo/cefet-c-openmp-mpi,C++,git,https://github.com/vcpablo/cefet-c-openmp-mpi.git,0.0,-3718015,,,
4336.0,leoli51/Parallel-K-means-Clustering,C,git,https://github.com/leoli51/Parallel-K-means-Clustering.git,0.0,-3688015,,,
4331.0,ashwinikumar2/Parallel-Merge-Quick-and-Radix-Sort-using-OpenMP,C++,git,https://github.com/ashwinikumar2/Parallel-Merge-Quick-and-Radix-Sort-using-OpenMP.git,0.0,-3668015,,,
2818.0,sosezzu/openmp-practice,C,git,https://github.com/sosezzu/openmp-practice.git,0.0,8592383,,,
2827.0,hpc-course-spring2019/openmp-hello-world-manisci,C,git,https://github.com/hpc-course-spring2019/openmp-hello-world-manisci.git,0.0,8572383,,,
2822.0,hpc-course-spring2019/openmp-hello-world-hyu88,C,git,https://github.com/hpc-course-spring2019/openmp-hello-world-hyu88.git,0.0,8582383,,,
2816.0,hpc-course-spring2019/openmp-hello-world-jlin248,C,git,https://github.com/hpc-course-spring2019/openmp-hello-world-jlin248.git,0.0,8602383,,,
2813.0,97amarnathk/steadyStateHeat,C,git,https://github.com/97amarnathk/steadyStateHeat.git,0.0,8602383,,,
2806.0,onkar-omr/Reader-Writer-s-Synchronisation-Problem-using-OpenMP,C,git,https://github.com/onkar-omr/Reader-Writer-s-Synchronisation-Problem-using-OpenMP.git,0.0,8642383,,,
2801.0,hpc-course-spring2019/openmp-hello-world-jma78,C,git,https://github.com/hpc-course-spring2019/openmp-hello-world-jma78.git,0.0,8652383,,,
2834.0,Pyhro36/TD2-OpenMP,C++,git,https://github.com/Pyhro36/TD2-OpenMP.git,0.0,8542383,,,
2858.0,szkocot/Laplacian-image-filtering-with-OpenMP-and-MPI-hybrid,C,git,https://github.com/szkocot/Laplacian-image-filtering-with-OpenMP-and-MPI-hybrid.git,0.0,8402383,,,
2854.0,kmansoo/matrix_multiplication,C++,git,https://github.com/kmansoo/matrix_multiplication.git,0.0,8432383,,,
2847.0,Xenogears/Distributed-Image-Blur-Algorithm,C,git,https://github.com/Xenogears/Distributed-Image-Blur-Algorithm.git,0.0,8472383,,,
2843.0,sunil-sopho/Parallel_Kmeans,C++,git,https://github.com/sunil-sopho/Parallel_Kmeans.git,0.0,8482383,,,
2838.0,ajingu/OpenMPTutorial,C++,git,https://github.com/ajingu/OpenMPTutorial.git,0.0,8522383,,,
2799.0,JFcoZC/PrimMSTParallelOpenMP,C++,git,https://github.com/JFcoZC/PrimMSTParallelOpenMP.git,0.0,8672383,,,
2758.0,mrouni/openMP,C,git,https://github.com/mrouni/openMP.git,0.0,8872383,,,
2753.0,WikGru/ParallelOpenMP,C++,git,https://github.com/WikGru/ParallelOpenMP.git,0.0,8882383,,,
2749.0,nomanshahid/High-Performance-Trading,C++,git,https://github.com/nomanshahid/High-Performance-Trading.git,0.0,8902383,,,
2737.0,charlesyangc/ECE563-Parallel-Programming,C,git,https://github.com/charlesyangc/ECE563-Parallel-Programming.git,0.0,8952383,,,
